ssnn,target,vertical,weight,followers
tw,tuzhenzhivot,aseguradora,1,585
tw,tvrioja,hashtag,1,6673
tw,tvtsayg,hashtag,1,59
tw,twicir,aseguradora,1,5034
tw,twintair737,info,1,1396
tw,twistedmetaljoe,aseguradora,1,26
tw,twittandres,info,1,131
tw,twittterina,aseguradora,1,483
tw,tycruz1000,hashtag,1,82
tw,u15margon,aseguradora,1,356
tw,"u_m_e_935",hashtag,1,30
tw,ugearrigo,info,1,218
tw,uisimiyake,hashtag,1,1327
tw,ulismoyano,info,1,106
tw,ultimatummx,hashtag,1,458
tw,ultor42,aseguradora,1,83
tw,umya1011,hashtag,1,1037
tw,unademisvidas,info,1,180
tw,unaguillermita,info,1,229
tw,unaitxocao,hashtag,1,1254
tw,undoctorcitomas,hashtag,1,0
tw,unds12,hashtag,1,146
tw,unitedflyerhd,info,1,4578
tw,unl3ones,hashtag,1,477
tw,unmuchachote,info,1,1039
tw,unmundodeprana,hashtag,1,187
tw,untalvortex,hashtag,1,1124
tw,upaulalima,aseguradora,1,1115
tw,upschwaps,aseguradora,1,70
tw,urbano24horas,hashtag,1,1638
tw,urbisunt,hashtag,1,795
tw,urob0r0,retailer,1,79
tw,urwis1977,hashtag,1,4744
tw,uscha7,hashtag,1,2408
tw,usguinha,aseguradora,1,479
tw,ushcris,info,1,215
tw,usmanalfa1,hashtag,1,453
tw,utopicheaven,aseguradora,1,135
tw,vacarr1,hashtag,1,15
tw,vachusoyyo,retailer,1,17
tw,vagabun69548931,hashtag,1,268
tw,vaiamerdaamor,aseguradora,1,67
tw,vaicdeus,aseguradora,1,89
tw,vailavaraboca,aseguradora,1,636
tw,vaipassearcrl,aseguradora,1,69
tw,vaiprcaralhinho,aseguradora,1,255
tw,vaiquerendoo,aseguradora,1,421
tw,"val_nie",info,1,251
tw,vale8088,hashtag,1,9
tw,valeciprianiv,aseguradora,1,2
tw,valeele,info,1,1485
tw,"valen__molina",hashtag,1,1189
tw,"valen_maria99",aseguradora,1,211
tw,valencerda,retailer,1,957
tw,valenciagarcia9,retailer,1,201
tw,"valenciano_w20",hashtag,1,3815
tw,valentomasello,info,1,879
tw,valerhaber,info,1,37
tw,"valeria_mac2",aseguradora,1,218
tw,valeriabl75,info,1,0
tw,valeriacopa10,retailer,1,48
tw,valeriaschapira,info,1,85001
tw,"valerita_ar",info,1,66
tw,valerochita,info,1,55
tw,valesort,info,1,74
tw,valezampedri,retailer,1,35
tw,"valijaenmano_lm",info,1,1004
tw,valiquii,hashtag,1,868
tw,valk6,aseguradora,1,116
tw,valleandres,info,1,19
tw,valledecaracas7,hashtag,1,2032
tw,valorfuturo,hashtag,1,7411
tw,valsvasqz,hashtag,1,284
tw,value4bluff,aseguradora,1,1012
tw,valumoreno,info,1,62
tw,valuxjoss,hashtag,1,6197
tw,valverano,aseguradora,1,230
tw,vamosdeviajear,info,1,4856
tw,"van_derlinden",info,1,53
tw,"van_silva_diias",aseguradora,1,171
tw,vane740,info,1,43
tw,vanebiasoli,aseguradora,1,15072
tw,vanesakohls,info,1,54
tw,vanessafsilvam,aseguradora,1,54
tw,vanessamsousa11,aseguradora,1,232
tw,vanessita150779,hashtag,1,1398
tw,vaniasofiaaa,aseguradora,1,1067
tw,vaninapapa,info,1,540
tw,vaniva123,aseguradora,1,4000
tw,vanlester,aseguradora,1,17
tw,vanstreetdog,hashtag,1,3140
tw,vaporizedshawn,aseguradora,1,5908
tw,varesereport,aseguradora,1,2420
tw,vassalon,hashtag,1,413
tw,vasviajes,info,1,504
tw,vaticaniste,aseguradora,1,9
tw,vax35,aseguradora,1,35
tw,vbrblanketa,hashtag,1,504
tw,vckybastian,info,1,464
tw,vdanirodriguez,retailer,1,146
tw,vdgarciap,aseguradora,1,211
tw,vduette,info,1,54
tw,vedanthrathod,hashtag,1,441
tw,veganspirit17,hashtag,1,872
tw,"velasco_cabr",hashtag,1,60
tw,veliasusanam,aseguradora,1,2
tw,velizrospentek,info,1,150
tw,venanzia1,hashtag,1,290
tw,venezuelamia71,hashtag,1,801
tw,venezuelasos86,hashtag,1,14496
tw,venusflores205,hashtag,1,8
tw,"vera_pinto_",aseguradora,1,467
tw,veranodel421,aseguradora,1,25
tw,verbovoz,aseguradora,1,1824
tw,vergesmarti,hashtag,1,96
tw,veriteur,aseguradora,1,4969
tw,verkana25,hashtag,1,220
tw,"vero_ala",retailer,1,167
tw,"vero_lili",retailer,1,153
tw,verodemena,hashtag,1,66
tw,verodiazarive,info,1,110
tw,veroitu78,info,1,12
tw,veronicaceci3,retailer,1,282
tw,veronicaetter,info,1,875
tw,veronicaguerin3,aseguradora,1,27
tw,veronicamarielb,info,1,355
tw,veronicastanchi,info,1,20
tw,veronicbarbieri,info,1,80
tw,veroniqueperrot,aseguradora,1,1646
tw,veropereyra,info,1,445
tw,verouguetto,hashtag,1,295
tw,verrierm,info,1,1194
tw,veruska04239675,hashtag,1,11
tw,veruskasarria,hashtag,1,31
tw,verytoan,info,1,368
tw,"vestitepebeta_",info,1,1149
tw,"vetina_cee",aseguradora,1,131
tw,vflmaarques,aseguradora,1,93
tw,vg8maria,aseguradora,1,510
tw,vgarcia96,hashtag,1,3064
tw,vi0letnotpurple,aseguradora,1,147
tw,viajaconmariana,info,1,895
tw,"viajar_quiero",info,1,8
tw,viajarbuceando,hashtag,1,398
tw,viajarconcalma,info,1,363
tw,viajaromorir,info,1,11202
tw,viajeasegurado,hashtag,1,49
tw,viajeconestilo1,info,1,1804
tw,viajerags,hashtag,1,2262
tw,viajerasfrecuen,info,1,119
tw,viajeropublico,info,1,86
tw,viajeroscalle,hashtag,1,44776
tw,viajeroxelmundo,info,1,101
tw,viajesgagliano,info,1,6
tw,viajeson,info,1,462
tw,viajesqinspiran,info,1,1770
tw,viajesviajamor,hashtag,1,488
tw,vialex70,hashtag,1,221
tw,"vialitas_es",hashtag,1,483
tw,viatorplusultra,hashtag,1,53
tw,"vic_bastos",hashtag,1,359
tw,vicentaoropeza,hashtag,1,788
tw,vicentemanzo3,hashtag,1,2
tw,vicentepatio12,hashtag,1,86
tw,vicentepinello,info,1,229
tw,vichuliss,info,1,4
tw,vickiisiri,info,1,136
tw,vickischell1,hashtag,1,1435
tw,vickivirtual,info,1,248
tw,vickyancarola,aseguradora,1,260
tw,vickyjalvarez,info,1,71
tw,vickylacolorada,info,1,195
tw,vickylardieri,retailer,1,165
tw,vicomarbo16,hashtag,1,63
tw,victonagel,info,1,84
tw,victor02121296,hashtag,1,326
tw,"victor_lesme",aseguradora,1,135
tw,"victor_y1967",aseguradora,1,13
tw,"victoradigun_",hashtag,1,1010
tw,victorhklagges,retailer,1,82
tw,victoriagrok,aseguradora,1,1140
tw,victoriana1972,hashtag,1,265
tw,victorpelletie1,aseguradora,1,79
tw,victorsin86,hashtag,1,546
tw,vidaactiva27,info,1,4
tw,vidafinancierap,hashtag,1,0
tw,vidagarciasalv1,hashtag,1,258
tw,vidarquia,aseguradora,1,55
tw,videohipico,aseguradora,1,30816
tw,vidira4444,hashtag,1,1200
tw,"vieira_jona",aseguradora,1,632
tw,vignoeva,aseguradora,1,568
tw,villalobosfranc,hashtag,1,317
tw,vilowest,info,1,133
tw,vince265l,hashtag,1,642
tw,vincechil,aseguradora,1,321
tw,vinilicus,info,1,115
tw,vinothk62098984,hashtag,1,652
tw,"vinotinto_sport",hashtag,1,871
tw,"vinz_applebutt",hashtag,1,161
tw,viocartea,hashtag,1,90
tw,viomorisset,aseguradora,1,503
tw,vir4775,hashtag,1,374
tw,virgi3535,info,1,566
tw,virginiacooper2,retailer,1,38
tw,virginiaincal,hashtag,1,20882
tw,virginiamachera,info,1,58
tw,virginievotier,aseguradora,1,2437
tw,virlopez0,info,1,2387
tw,vismey,hashtag,1,1780
tw,visocal5mg,info,1,139
tw,"vitalis_omboyi",hashtag,1,19587
tw,vito9310,hashtag,1,1
tw,"vito_marino",info,1,39
tw,vitokob,info,1,106
tw,"vittoria_idk",aseguradora,1,665
tw,vittoriopalumbo,aseguradora,1,1379
tw,"vivian_arrojo",info,1,185
tw,vivianaalves6,aseguradora,1,413
tw,vivianagiovindi,info,1,669
tw,vivianarnaudo,info,1,66
tw,viviianaa18,aseguradora,1,41
tw,vivitagav,info,1,103
tw,vivrelhistoire,aseguradora,1,4733
tw,"vivus_spain",hashtag,1,1235
tw,vivvale,info,1,229
tw,vladex68,hashtag,1,30
tw,vmezadelc,aseguradora,1,380
tw,vmontiel81,retailer,1,80
tw,vmoralesgorleri,aseguradora,1,13751
tw,vmspinelli,info,1,652
tw,voceropr,hashtag,1,296035
tw,vocesvitalesar,info,1,4585
tw,vocesvitalescba,info,1,495
tw,vodkarev,info,1,357
tw,"vogue_el",hashtag,1,208
tw,"volantazo_lp",hashtag,1,181
tw,"volcan_ali",hashtag,1,460
tw,voneaeropasion,info,1,28
tw,voro1964,hashtag,1,149
tw,vortex2k2,aseguradora,1,725
tw,votezpoisson,aseguradora,1,24342
tw,vpcbroh,aseguradora,1,129
tw,vrbzg,info,1,2801
tw,vsequeiros,info,1,110
tw,vtfxuxu,aseguradora,1,501
tw,vur677,aseguradora,1,48
tw,vuvumaria,info,1,261
tw,vverafernandes,aseguradora,1,251
tw,"vvf47_mufc",hashtag,1,1223
tw,vxgtelen,hashtag,1,3340
tw,"vya_seguros",hashtag,1,176
tw,vytvubel,aseguradora,1,54
tw,"vzlalibre_2018",hashtag,1,426
tw,vzlanapeleando,hashtag,1,141
tw,wabushorleans,aseguradora,1,2134
tw,"waleed_kingg",hashtag,1,382
tw,walhergestion,hashtag,1,107
tw,"wali_navarro",aseguradora,1,1
tw,"wallace_barbs",aseguradora,1,1154
tw,wallaceazul,hashtag,1,2250
tw,wallslord,hashtag,1,299
tw,wallyschon,info,1,68
tw,"walt_szegeri",info,1,61
tw,"walter_de_pp",retailer,1,158
tw,walterbelotto,aseguradora,1,266
tw,walternelson50,info,1,28130
tw,wandasoler2,hashtag,1,148
tw,"wanheda_m",aseguradora,1,1024
tw,wanhedaap,aseguradora,1,20
tw,wannaunloveyou,aseguradora,1,34
tw,wawamagazine,aseguradora,1,934
tw,wbermanm,hashtag,1,42
tw,weatherwatcharg,info,1,176
tw,webperiodist,hashtag,1,500
tw,welundrisk,hashtag,1,484
tw,werneranobile,aseguradora,1,150
tw,wfrontera68,info,1,40
tw,wgomezla,aseguradora,1,208
tw,what3verdj,aseguradora,1,278
tw,whatanest,hashtag,1,347
tw,whatsthemean,aseguradora,1,956
tw,whoisjisaac,aseguradora,1,2405
tw,wiccaescoladeb1,aseguradora,1,871
tw,widecreator,hashtag,1,2339
tw,widoramos,info,1,83
tw,wilalianza,aseguradora,1,427
tw,william89682494,aseguradora,1,159
tw,williamina2017,info,1,106
tw,"williams_millan",hashtag,1,434
tw,wilmerb16,hashtag,1,803
tw,wilrob99,hashtag,1,4053
tw,wilromerol,hashtag,1,197
tw,wilson11g,aseguradora,1,10857
tw,wilypinar,info,1,1745
tw,"winchester_ines",aseguradora,1,212
tw,winettg,hashtag,1,140
tw,wingsforselena,hashtag,1,3402
tw,wolex054,hashtag,1,453
tw,wolfsleepsheep,hashtag,1,39
tw,womseroficial,aseguradora,1,55
tw,"wowtoday_",hashtag,1,26439
tw,"wtellez_acosta",hashtag,1,606
tw,wtfohmaninho,aseguradora,1,165
tw,"wtv_horan_",aseguradora,1,528
tw,wtvcosta,aseguradora,1,433
tw,wtveva,aseguradora,1,118
tw,wtvguys,aseguradora,1,493
tw,"www_altesses_eu",aseguradora,1,23
tw,x1mejorpais,info,1,801
tw,x4padel,hashtag,1,274
tw,"x__luana__x",aseguradora,1,730
tw,xabelandrade,aseguradora,1,1009
tw,xalmeta,aseguradora,1,162
tw,xander3a,hashtag,1,828
tw,xauiilara,aseguradora,1,678
tw,xavidoo,hashtag,1,64
tw,xaviercastro29,hashtag,1,599
tw,xavierhmaillard,aseguradora,1,4139
tw,xavierreilloc,aseguradora,1,485
tw,xavsma,aseguradora,1,2919
tw,xbsf16x,aseguradora,1,119
tw,xbstrxit,hashtag,1,9
tw,xcarolinasx,aseguradora,1,452
tw,"xeneize88_mdq",info,1,475
tw,"xhtbest_",aseguradora,1,943
tw,"xica_louro",aseguradora,1,1185
tw,xicamaria11,aseguradora,1,212
tw,xicapqyh,aseguradora,1,643
tw,xicasweetie,aseguradora,1,488
tw,ximedili,info,1,494
tw,xiomararojas8,hashtag,1,139
tw,xiumiochoa,hashtag,1,1873
tw,xjuhmoraisxx,aseguradora,1,156
tw,xmariwna06,aseguradora,1,606
tw,xpablitus,hashtag,1,82
tw,xrgori,aseguradora,1,56
tw,xsawyer187,hashtag,1,54
tw,xtamara1,info,1,422
tw,"xurxo_salgado",hashtag,1,96
tw,xuxudoarroz,aseguradora,1,68
tw,xvenezuelaya,hashtag,1,161
tw,"xvgirl_22",aseguradora,1,106
tw,xxmafs,aseguradora,1,149
tw,xxmario7xx,info,1,351
tw,xxsaracsrxx,aseguradora,1,315
tw,"xxxasuna_san",aseguradora,1,369
tw,xyecrespo,hashtag,1,440
tw,yabandralorca,hashtag,1,1279
tw,yablonovich,info,1,533
tw,yacannein,info,1,201
tw,yacco500,aseguradora,1,265
tw,"yachting_greece",info,1,371
tw,"yadira_sivira",hashtag,1,38
tw,yadirac51434262,hashtag,1,4
tw,yaiinlelli,retailer,1,26
tw,yajaellimon,hashtag,1,401
tw,yalequintero,hashtag,1,365
tw,"yam_anast",info,1,35
tw,yameruc,hashtag,1,430
tw,"yami_jinkook",hashtag,1,261
tw,yamilaandrea,retailer,1,421
tw,yamilmurillo,hashtag,1,844
tw,yamisc,aseguradora,1,472
tw,yamkela45830607,hashtag,1,105
tw,yamunin,aseguradora,1,2339
tw,"yani_p_m",info,1,202
tw,"yani_ssn",hashtag,1,330
tw,yanimusso,info,1,141
tw,yaninag29,info,1,163
tw,yaninagon79,retailer,1,400
tw,yaniorlando1,aseguradora,1,0
tw,yanispe,info,1,110
tw,yann066,hashtag,1,11
tw,yanotetuiteo,hashtag,1,88
tw,yanwtte,hashtag,1,24
tw,"yas_lost",retailer,1,35
tw,yasahisysh,hashtag,1,643
tw,yashn37,hashtag,1,394
tw,yasmin179081,aseguradora,1,1429
tw,yasminqsantos,aseguradora,1,821
tw,yathinkn,hashtag,1,13603
tw,"yatsa_man",hashtag,1,323
tw,"yawa_malungisa",hashtag,1,300
tw,yaya03834755,info,1,3
tw,ybarraclau,retailer,1,16
tw,ycomeau,aseguradora,1,167
tw,yeethekop,hashtag,1,1747
tw,"yegui_54",info,1,170
tw,"yellowjeon_",hashtag,1,986
tw,yellowstar1love,aseguradora,1,1859
tw,yendoporlibre,hashtag,1,787
tw,yennygian,hashtag,1,183
tw,yeokan1903,hashtag,1,2495
tw,yepyaephyo2,hashtag,1,12
tw,yerely147,hashtag,1,211
tw,yesalasm,hashtag,1,18
tw,yeseniadiazdg,info,1,4
tw,yesimheretoo,retailer,1,733
tw,yessdiazmua,info,1,368
tw,yeykson,hashtag,1,58
tw,ygnardi,hashtag,1,1428
tw,"ygritte_snow",hashtag,1,3872
tw,yirayira721,hashtag,1,9
tw,yiyilela,hashtag,1,125
tw,yizuzchraist,aseguradora,1,1236
tw,"ynax_7",hashtag,1,55
tw,yniridag,hashtag,1,132
tw,yogermendezh,hashtag,1,1633
tw,yohangarcia72,hashtag,1,26
tw,yokoq1,hashtag,1,185
tw,yokuchildren,hashtag,1,685
tw,"yokwesi__",hashtag,1,12539
tw,yolagury,hashtag,1,792
tw,yolanda34234753,hashtag,1,55
tw,yolanda491,info,1,348
tw,yolimarbritod,hashtag,1,28
tw,yolivazquez82,retailer,1,241
tw,yonatanqs,hashtag,1,321
tw,yonatie,retailer,1,121
tw,yonoevadi8000,info,1,470
tw,"yooaa_gzz",info,1,138
tw,yopablorro,retailer,1,97
tw,yoracora,hashtag,1,17
tw,yormanmontero,hashtag,1,3626
tw,yosedy,aseguradora,1,541
tw,yosoylawonder,retailer,1,4011
tw,yosoypatri,retailer,1,206
tw,"yossarian_sco",hashtag,1,1544
tw,youfuckoff1,hashtag,1,192
tw,yougocolombia,aseguradora,1,1929
tw,yourequiteright,aseguradora,1,635
tw,yourshadowsmh,aseguradora,1,738
tw,youtalkinsnews,hashtag,1,7919
tw,yqhj430ys1aygdk,hashtag,1,5491
tw,yrisgisela,hashtag,1,910
tw,yrmafe,hashtag,1,130
tw,yucenka,hashtag,1,9513
tw,yukieight,hashtag,1,232
tw,yulciecb,hashtag,1,49
tw,yuleimajv,hashtag,1,319
tw,yulibtrivj,hashtag,1,1141
tw,yumeoitolovecss,hashtag,1,576
tw,yungjoshhooha,hashtag,1,185
tw,yungvillager,hashtag,1,281
tw,yurekave,hashtag,1,644
tw,yurima28868820,hashtag,1,2
tw,yurkblanco,hashtag,1,13
tw,yuviboada,hashtag,1,173
tw,yuyucheer,hashtag,1,245
tw,yvancaceres1,hashtag,1,1772
tw,yylarraza,hashtag,1,329
tw,zabecitta61,hashtag,1,5981
tw,zabejar1905,hashtag,1,29
tw,zafaunabanda,info,1,204
tw,zaheedtp2,hashtag,1,199
tw,"zair_b_",aseguradora,1,139
tw,zairaare,hashtag,1,146
tw,zairebob,hashtag,1,127
tw,zalbacaldu,hashtag,1,2956
tw,zambastrozo,info,1,391
tw,zamoli,hashtag,1,1358
tw,"zamudio_braian",aseguradora,1,2
tw,zander014,hashtag,1,113
tw,zanigolzman,info,1,356
tw,zanzaradelsur,info,1,32
tw,zardainroberto,hashtag,1,3
tw,zarzasantacruz,aseguradora,1,139
tw,zaspiak,retailer,1,734
tw,zaxerasolutions,hashtag,1,2918
tw,zayn6311,hashtag,1,127
tw,zazemuzforeva,aseguradora,1,214
tw,zazoomblog,aseguradora,1,5001
tw,"ze_martins19",aseguradora,1,198
tw,zebeto10,aseguradora,1,707
tw,zelmaylula,hashtag,1,290
tw,zemberbalden,info,1,712
tw,zenmorin,aseguradora,1,2468
tw,zerocoolspain,hashtag,1,3389
tw,zeroisabsence,hashtag,1,412
tw,zetawaysant,info,1,14
tw,zien000k,hashtag,1,67
tw,zionclau,aseguradora,1,492
tw,zipomanson,hashtag,1,69
tw,zoetesone,info,1,53
tw,zogel30568,hashtag,1,563
tw,zokko10,hashtag,1,1436
tw,zospeziale,info,1,586
tw,zsaz007,aseguradora,1,168
tw,zubq,hashtag,1,593
tw,zuliano29,hashtag,1,535
tw,zullyladiosa,hashtag,1,270
tw,zullynave,hashtag,1,287
tw,zullyvelazquez,hashtag,1,336
tw,zulmarcyta,hashtag,1,11
tw,zuloagaab,hashtag,1,415
tw,"zuniga_granados",hashtag,1,11
tw,zurdo1405,hashtag,1,1959
tw,zuricht94,hashtag,1,9227
tw,zygzet,hashtag,1,881
tw,zyrhoxpz,aseguradora,1,176
tw,zzximma,hashtag,1,1007
ig,infoviajera,info,504,12346
ig,assistcard,aseguradora,503,15711
ig,mapfre,aseguradora,503,8303
ig,zurichseguros,aseguradora,487,2399
ig,avantrip,retailer,424,59359
ig,"universal.assistance",aseguradora,418,4140
ig,"universal.assistance",hashtag,2,4139
ig,"travelace.assistance",aseguradora,354,1473
ig,aseguratuviaje,retailer,272,1574
ig,tsviaje,retailer,254,90
ig,seguroslacaja,aseguradora,234,3385
ig,bnppcardifarg,aseguradora,219,280
ig,assist365ok,aseguradora,130,3115
ig,fedpatoficial,aseguradora,116,914
ig,sancristobalseg,aseguradora,87,4656
ig,asegurarseonline,retailer,79,541
ig,assistravelok,aseguradora,59,13416
ig,allianzarg,aseguradora,58,2120
ig,ojosmarroncomun,info,56,1686
ig,larevistadelazaro,retailer,51,1661
ig,"kr.is6420",hashtag,47,15
ig,institutoaseguradormercantil,aseguradora,37,106
ig,medassistcard,aseguradora,28,77
ig,quizviajeroig,info,27,1364
ig,"accidentesdetransito.co",hashtag,24,54038
ig,compresegurosarg,retailer,21,559
ig,"cw_asesorasdeseguros",hashtag,21,229
ig,aminsurances,retailer,16,355
ig,aminsurances,hashtag,1,355
ig,"consultdent.ec",hashtag,17,2262
ig,"leytransito.abogados",hashtag,17,103
ig,asistencialegal2015,hashtag,16,448
ig,"ines.letsgo",retailer,16,533
ig,pamelakarencobelo,hashtag,15,190
ig,"lucaskowalec_",hashtag,12,2416
ig,serficenterseguros,aseguradora,12,346
ig,basagente,hashtag,11,93
ig,cecireiter,hashtag,11,9289
ig,daniarcucci,aseguradora,11,72049
ig,"cardif_russia",hashtag,10,160
ig,garroteyasociados,hashtag,10,73
ig,"worldtravel.fr",hashtag,10,267
ig,vanybrokers,hashtag,9,183
ig,angelguardrd,retailer,8,148
ig,awwasuites,retailer,8,1788
ig,reclamarzonasur,hashtag,8,1190
ig,bnpparibascardifmx,hashtag,7,195
ig,chapelcobrokers,aseguradora,7,275
ig,estasporviajar,hashtag,6,660
ig,estasporviajar,aseguradora,1,660
ig,floborelli,hashtag,7,5756
ig,ljdajoker,hashtag,7,8759
ig,travelacevenezuela,hashtag,7,946
ig,celestegilles,retailer,6,8567
ig,dafeventos,hashtag,6,2069
ig,fefegauna,hashtag,6,749
ig,magojebus,hashtag,6,600
ig,relax09trave,hashtag,6,70
ig,sangarciacorre,aseguradora,6,12443
ig,startuptours,aseguradora,6,240
ig,startuptours,hashtag,0,240
ig,"_benjiefedecrew",hashtag,5,51
ig,cabalasesores,hashtag,5,1160
ig,julianalvarezseguros,hashtag,5,142
ig,sebaagansters,hashtag,5,697
ig,somosasistencia,hashtag,5,1596
ig,"teamcc__",hashtag,5,1011
ig,"veronica.mariana",hashtag,5,200
ig,alphatravelassistve,hashtag,4,116
ig,anilivramento,retailer,4,939
ig,asistenciaskopacarza,aseguradora,2,57
ig,asistenciaskopacarza,hashtag,2,57
ig,braiantoledo,hashtag,4,12472
ig,jimelandeiro,hashtag,4,996
ig,limpiezajuanlu,hashtag,4,477
ig,"lu.capalbo",hashtag,4,326
ig,"moniqui_caceres",aseguradora,4,859
ig,moodmentarg,hashtag,4,513
ig,"new_british_passport",hashtag,4,21
ig,onixrecuperadora,aseguradora,4,188
ig,premiercorretoraoficial,aseguradora,4,178
ig,premiumglobalinsurance,hashtag,4,56
ig,viajoprotegido,hashtag,2,83
ig,viajoprotegido,retailer,2,83
ig,viasurance,hashtag,4,98
ig,"vivi_fotoviajando",retailer,4,459
ig,adriangst,hashtag,3,466
ig,adrifainstein,hashtag,3,455
ig,aseguraencasa,aseguradora,3,414
ig,atmassistance,hashtag,2,192
ig,atmassistance,retailer,1,192
ig,btassist,hashtag,3,4008
ig,carlitaczok,aseguradora,3,17723
ig,casasbaez2014,hashtag,3,11821
ig,cmagp,hashtag,3,656
ig,"dulcinea_photos",info,3,649
ig,expoestrategas,hashtag,3,969
ig,halffargentinabroker,hashtag,3,142
ig,hidabasrd,hashtag,3,180
ig,internationalassist,hashtag,3,103
ig,italiaturs,hashtag,3,667
ig,"juberseg_corretora",aseguradora,3,189
ig,luisgonzalopanta,aseguradora,3,492
ig,marlaehrseguros,hashtag,3,125
ig,"martu_dominici",hashtag,3,19996
ig,meibrea,hashtag,3,3525
ig,mercantilandinaseguros,hashtag,2,79
ig,mercantilandinaseguros,aseguradora,1,79
ig,novaegide,aseguradora,3,6428
ig,"saseguros_",aseguradora,3,187
ig,scubasquadnation,hashtag,3,23
ig,segurosfolino,hashtag,3,1753
ig,suarezrow,hashtag,3,3052
ig,"turista.ar",retailer,3,5170
ig,adseguroseinversiones,hashtag,2,1787
ig,"alejandro__mtb",hashtag,2,929
ig,"alis_hbl",hashtag,2,867
ig,antonunezj,retailer,2,401
ig,argentinosenasia,hashtag,2,2276
ig,bfsweetcreatures,hashtag,2,176
ig,breenramone,hashtag,2,471
ig,carolinaandradeseguros,aseguradora,2,180
ig,"cbtotal_services",hashtag,2,4405
ig,"claudio_destefano",aseguradora,2,2115
ig,clickclickbf,hashtag,2,1208
ig,daafnediaz,aseguradora,2,2688
ig,dandolevuelta,hashtag,2,163
ig,danimeajuda,aseguradora,2,747
ig,destinospr,hashtag,2,530
ig,empujandolimites,aseguradora,2,2489
ig,estilohockeyar,aseguradora,2,1568
ig,estudiomapseguros,aseguradora,2,301
ig,evesturismo,info,2,2029
ig,"filipe_corretor_de_seguros",aseguradora,2,361
ig,grupoassil,hashtag,2,201
ig,"heber.herrera",hashtag,2,1233
ig,integraleseguros,aseguradora,2,521
ig,javireiter,hashtag,2,1164
ig,jpbfseguros,aseguradora,1,238
ig,jpbfseguros,hashtag,1,238
ig,"kabak_seguros",aseguradora,2,545
ig,"karango_seguros",aseguradora,2,3535
ig,"luca_baldi_ph",hashtag,2,291
ig,"mapfre_ve",aseguradora,2,1243
ig,"mapfreseguros.apm",aseguradora,1,722
ig,"mapfreseguros.apm",hashtag,1,722
ig,"marianopernia_oficial",hashtag,2,530
ig,"mediatica_prensa",aseguradora,2,69
ig,"mel_and_inuki",hashtag,2,478
ig,"moderndaygladiatos_",hashtag,2,5413
ig,"monzon_tome",hashtag,2,303
ig,"mundoseguros_net",retailer,2,108
ig,niicopucherta,hashtag,2,1852
ig,onetrustadvisors,hashtag,2,1008
ig,openinsurances,hashtag,2,18747
ig,patrickpassport,aseguradora,2,237
ig,pitidelia,aseguradora,2,18534
ig,praktiqbe,hashtag,2,173
ig,qbeautyxentials,hashtag,2,1648
ig,qbemedienhaus,hashtag,2,194
ig,"quakeboys_",hashtag,2,137
ig,"restore_reparacoes",aseguradora,2,120
ig,"rocio.milii",hashtag,2,567
ig,roquecarr,hashtag,2,1059
ig,rtacorretoradeseguros,aseguradora,2,1453
ig,"rushhour_lee",hashtag,2,602
ig,secreautomecanica,hashtag,2,579
ig,seguraltatoledopr,hashtag,2,181
ig,segurosaqui,aseguradora,2,103
ig,sidneycambio,aseguradora,2,286
ig,sogesseguros,hashtag,2,65
ig,startupgroupconsultores,hashtag,2,104
ig,sunshinecoastlightning,hashtag,2,18213
ig,talkseguros,aseguradora,2,374
ig,"taller_0kmichelli",aseguradora,2,339
ig,talleresrogelio,aseguradora,2,1367
ig,tgrupsigorta,aseguradora,2,3992
ig,"tuseguro.rd",hashtag,2,19
ig,vistaviajeseguro,hashtag,2,7983
ig,"yaninamartinez.martinarroyoipc",hashtag,2,2143
ig,"yas_torres1",hashtag,2,962
ig,"__amyelisabeth",hashtag,1,689
ig,"_jamies_life_",hashtag,1,194
ig,"_javier2lara",aseguradora,1,105
ig,aaaagustinitaaa,hashtag,1,452
ig,abmueblesparaeventos,hashtag,1,3007
ig,acaoseguros,hashtag,1,57
ig,adamalfredstrom,hashtag,1,3761
ig,adavilsonmatiascaixeta,hashtag,1,6732
ig,adenyasigorta,aseguradora,1,298
ig,aeaengraving,hashtag,1,760
ig,"agencia_nova",hashtag,1,1975
ig,agentrossannagarcia,hashtag,1,84
ig,agustindusserre,hashtag,1,4925
ig,"akrindo_kaka97",hashtag,1,114
ig,alejoleiva,aseguradora,1,2997
ig,"alejomolina_11",hashtag,1,474
ig,alldoneeventos,hashtag,1,645
ig,alphatravelassist,hashtag,1,24
ig,altobelgranoeventos,hashtag,1,968
ig,"amandine_runningmore",hashtag,1,524
ig,"amigos_del_golf_argentina",hashtag,1,501
ig,andrescore,aseguradora,1,198
ig,"ange_2211",hashtag,1,224
ig,"aniita._",hashtag,1,444
ig,aquilovendord,hashtag,1,42343
ig,arasarslan81,aseguradora,1,2664
ig,argentinosenaustralia,hashtag,1,33553
ig,arielcarax,hashtag,1,735
ig,arielperinettiseguros,hashtag,1,330
ig,arkanoideoficial,hashtag,1,12024
ig,asegurarseya,hashtag,1,10782
ig,aseguratupropiofuturo,hashtag,1,15
ig,atlasoperadora,aseguradora,1,770
ig,atrioseguros,hashtag,1,2376
ig,autoartfunilaria,aseguradora,1,122
ig,autobrasiloficina,aseguradora,1,296
ig,autumnrose8683,aseguradora,1,936
